EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-04-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : wind speed in 0.1 m/s
23-27 Q_FG : Quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station NORWAY, JAN MAYEN (STAID: 189).
Blended and updated with sources: 114682 901001 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
114682,20180319,   61,    0
114682,20180320,   86,    0
114682,20180321,   75,    0
114682,20180322,   45,    0
114682,20180323,  131,    0
114682,20180324,  130,    0
114682,20180325,   69,    0
114682,20180326,   16,    0
114682,20180327,   10,    0
114682,20180328,   19,    0
114682,20180329,   30,    0
114682,20180330,   74,    0
114682,20180331,   73,    0
114682,20180401,   68,    0
114682,20180402,  119,    0
114682,20180403,  118,    0
114682,20180404,   86,    0
114682,20180405,  126,    0
114682,20180406,   59,    0
114682,20180407,  104,    0
114682,20180408,   69,    0
114682,20180409,   51,    0
114682,20180410,   66,    0
114682,20180411,   67,    0
114682,20180412,   46,    0
114682,20180413,   13,    0
114682,20180414,   29,    0
114682,20180415,   45,    0
114682,20180416,   21,    0
114682,20180417,   52,    0
114682,20180418,   32,    0
114682,20180419,   17,    0
114682,20180420,  109,    0
114682,20180421,   89,    0
114682,20180422,   65,    0
114682,20180423,   42,    0
114682,20180424,   70,    0
114682,20180425,   88,    0
114682,20180426,   84,    0
114682,20180427,   54,    0
114682,20180428,   37,    0
114682,20180429,   76,    0
114682,20180430,   79,    0
114682,20180501,   88,    0
114682,20180502,   51,    0
114682,20180503,   68,    0
114682,20180504,   59,    0
114682,20180505,   70,    0
114682,20180506,   76,    0
114682,20180507,   68,    0
114682,20180508,   49,    0
114682,20180509,   22,    0
114682,20180510,   62,    0
114682,20180511,   68,    0
114682,20180512,   48,    0
114682,20180513,   35,    0
114682,20180514,   60,    0
114682,20180515,   60,    0
114682,20180516,   50,    0
114682,20180517,   52,    0
114682,20180518,   36,    0
114682,20180519,   77,    0
114682,20180520,   72,    0
114682,20180521,   70,    0
114682,20180522,   61,    0
114682,20180523,   77,    0
114682,20180524,   44,    0
114682,20180525,   90,    0
114682,20180526,   42,    0
114682,20180527,   49,    0
114682,20180528,   38,    0
114682,20180529,   56,    0
114682,20180530,   58,    0
114682,20180531,   40,    0
114682,20180601,   89,    0
114682,20180602,   46,    0
114682,20180603,   93,    0
114682,20180604,   45,    0
114682,20180605,   49,    0
114682,20180606,   42,    0
114682,20180607,   25,    0
114682,20180608,   59,    0
114682,20180609,   61,    0
114682,20180610,   68,    0
114682,20180611,   47,    0
114682,20180612,   30,    0
114682,20180613,   19,    0
114682,20180614,   84,    0
114682,20180615,  142,    0
114682,20180616,   74,    0
114682,20180617,   34,    0
114682,20180618,   40,    0
114682,20180619,  135,    0
114682,20180620,   96,    0
114682,20180621,   43,    0
114682,20180622,   23,    0
114682,20180623,   36,    0
114682,20180624,   23,    0
114682,20180625,   36,    0
114682,20180626,   59,    0
114682,20180627,   47,    0
114682,20180628,   64,    0
114682,20180629,   30,    0
114682,20180630,   31,    0
114682,20180701,   34,    0
114682,20180702,   21,    0
114682,20180703,   16,    0
114682,20180704,   23,    0
114682,20180705,   55,    0
114682,20180706,   57,    0
114682,20180707,   64,    0
114682,20180708,   39,    0
114682,20180709,   58,    0
114682,20180710,   98,    0
114682,20180711,   37,    0
114682,20180712,   39,    0
114682,20180713,   24,    0
114682,20180714,   14,    0
114682,20180715,   85,    0
114682,20180716,   29,    0
114682,20180717,   20,    0
114682,20180718,   15,    0
114682,20180719,   48,    0
114682,20180720,   21,    0
114682,20180721,   16,    0
114682,20180722,  100,    0
114682,20180723,   70,    0
114682,20180724,   27,    0
114682,20180725,   14,    0
114682,20180726,   42,    0
114682,20180727,   53,    0
114682,20180728,   23,    0
114682,20180729,   32,    0
114682,20180730,   18,    0
114682,20180731,   28,    0
114682,20180801,   49,    0
114682,20180802,   34,    0
114682,20180803,   42,    0
114682,20180804,   19,    0
114682,20180805,   13,    0
114682,20180806,    9,    0
114682,20180807,   32,    0
114682,20180808,   26,    0
114682,20180809,   11,    0
114682,20180810,   14,    0
114682,20180811,   43,    0
114682,20180812,   21,    0
114682,20180813,   19,    0
114682,20180814,   30,    0
114682,20180815,   56,    0
114682,20180816,   56,    0
114682,20180817,   23,    0
114682,20180818,  104,    0
114682,20180819,   68,    0
114682,20180820,   48,    0
114682,20180821,   28,    0
114682,20180822,   39,    0
114682,20180823,   52,    0
114682,20180824,   80,    0
114682,20180825,  108,    0
114682,20180826,   52,    0
114682,20180827,   73,    0
114682,20180828,   67,    0
114682,20180829,   84,    0
114682,20180830,   74,    0
114682,20180831,   77,    0
114682,20180901,  108,    0
114682,20180902,   62,    0
114682,20180903,   50,    0
114682,20180904,   38,    0
114682,20180905,   32,    0
114682,20180906,   51,    0
114682,20180907,   36,    0
114682,20180908,   53,    0
114682,20180909,   34,    0
114682,20180910,   35,    0
114682,20180911,   55,    0
114682,20180912,   86,    0
114682,20180913,  122,    0
114682,20180914,  115,    0
114682,20180915,   44,    0
114682,20180916,   55,    0
114682,20180917,   83,    0
114682,20180918,   54,    0
114682,20180919,  121,    0
114682,20180920,  169,    0
114682,20180921,  128,    0
114682,20180922,  108,    0
114682,20180923,   77,    0
114682,20180924,   23,    0
114682,20180925,   68,    0
114682,20180926,   86,    0
114682,20180927,   37,    0
114682,20180928,   61,    0
114682,20180929,   67,    0
114682,20180930,  105,    0
114682,20181001,   72,    0
114682,20181002,   51,    0
114682,20181003,   33,    0
114682,20181004,   37,    0
114682,20181005,   65,    0
114682,20181006,   30,    0
114682,20181007,   65,    0
114682,20181008,  120,    0
114682,20181009,   54,    0
114682,20181010,   48,    0
114682,20181011,   47,    0
114682,20181012,   60,    0
114682,20181013,   64,    0
114682,20181014,   95,    0
114682,20181015,   51,    0
114682,20181016,   63,    0
114682,20181017,   79,    0
114682,20181018,   78,    0
114682,20181019,   82,    0
114682,20181020,   67,    0
114682,20181021,  101,    0
114682,20181022,   88,    0
114682,20181023,  118,    0
114682,20181024,   88,    0
114682,20181025,   96,    0
114682,20181026,  130,    0
114682,20181027,   56,    0
114682,20181028,   96,    0
114682,20181029,  112,    0
114682,20181030,   72,    0
114682,20181031,   40,    0
114682,20181101,   94,    0
114682,20181102,   56,    0
114682,20181103,   87,    0
114682,20181104,   85,    0
114682,20181105,   76,    0
114682,20181106,   56,    0
114682,20181107,   67,    0
114682,20181108,   74,    0
114682,20181109,   62,    0
114682,20181110,   37,    0
114682,20181111,  110,    0
114682,20181112,   59,    0
114682,20181113,   71,    0
114682,20181114,  106,    0
114682,20181115,   99,    0
114682,20181116,   84,    0
114682,20181117,   58,    0
114682,20181118,   95,    0
114682,20181119,   90,    0
114682,20181120,   58,    0
114682,20181121,   65,    0
114682,20181122,   96,    0
114682,20181123,   62,    0
114682,20181124,   66,    0
114682,20181125,   49,    0
114682,20181126,   37,    0
114682,20181127,   88,    0
114682,20181128,   82,    0
114682,20181129,  111,    0
114682,20181130,  145,    0
114682,20181201,  174,    0
114682,20181202,  181,    0
114682,20181203,  178,    0
114682,20181204,  173,    0
114682,20181205,   89,    0
114682,20181206,   29,    0
114682,20181207,   22,    0
114682,20181208,   47,    0
114682,20181209,   97,    0
114682,20181210,   36,    0
114682,20181211,   67,    0
114682,20181212,   69,    0
114682,20181213,   37,    0
114682,20181214,   84,    0
114682,20181215,   63,    0
114682,20181216,   33,    0
114682,20181217,   56,    0
114682,20181218,   59,    0
114682,20181219,   74,    0
114682,20181220,   28,    0
114682,20181221,   18,    0
114682,20181222,   63,    0
114682,20181223,   38,    0
114682,20181224,   96,    0
114682,20181225,   64,    0
114682,20181226,   69,    0
114682,20181227,   53,    0
114682,20181228,  104,    0
114682,20181229,   65,    0
114682,20181230,   26,    0
114682,20181231,  122,    0
114682,20190101,   45,    0
114682,20190102,   89,    0
114682,20190103,   57,    0
114682,20190104,   40,    0
114682,20190105,   35,    0
114682,20190106,  121,    0
114682,20190107,   98,    0
114682,20190108,   55,    0
114682,20190109,  100,    0
114682,20190110,  127,    0
114682,20190111,  112,    0
114682,20190112,   95,    0
114682,20190113,  131,    0
114682,20190114,   81,    0
114682,20190115,   86,    0
114682,20190116,   77,    0
114682,20190117,   69,    0
114682,20190118,   62,    0
114682,20190119,   37,    0
114682,20190120,   81,    0
114682,20190121,   73,    0
114682,20190122,  113,    0
114682,20190123,  132,    0
114682,20190124,   72,    0
114682,20190125,   81,    0
114682,20190126,  101,    0
114682,20190127,   92,    0
114682,20190128,   68,    0
114682,20190129,  109,    0
114682,20190130,  135,    0
114682,20190131,  122,    0
114682,20190201,  103,    0
114682,20190202,   45,    0
114682,20190203,   35,    0
114682,20190204,   42,    0
114682,20190205,   94,    0
114682,20190206,   93,    0
114682,20190207,   91,    0
114682,20190208,   91,    0
114682,20190209,  123,    0
114682,20190210,   95,    0
114682,20190211,   83,    0
114682,20190212,   80,    0
114682,20190213,   85,    0
114682,20190214,  102,    0
114682,20190215,   90,    0
114682,20190216,   81,    0
114682,20190217,   56,    0
114682,20190218,  114,    0
114682,20190219,   59,    0
114682,20190220,   21,    0
114682,20190221,   68,    0
114682,20190222,   43,    0
114682,20190223,   46,    0
114682,20190224,   76,    0
114682,20190225,   48,    0
114682,20190226,   95,    0
114682,20190227,  126,    0
114682,20190228,   51,    0
114682,20190301,  110,    0
114682,20190302,   55,    0
114682,20190303,   97,    0
114682,20190304,   65,    0
114682,20190305,   44,    0
114682,20190306,   59,    0
114682,20190307,   67,    0
114682,20190308,   47,    0
114682,20190309,   31,    0
114682,20190310,   18,    0
114682,20190311,   18,    0
114682,20190312,   76,    0
114682,20190313,   26,    0
114682,20190314,   72,    0
114682,20190315,   64,    0
114682,20190316,   56,    0
114682,20190317,  102,    0
114682,20190318,   58,    0
114682,20190319,   86,    0
114682,20190320,   67,    0
114682,20190321,  103,    0
114682,20190322,  124,    0
114682,20190323,  156,    0
114682,20190324,   36,    0
114682,20190325,   73,    0
114682,20190326,   96,    0
114682,20190327,  117,    0
114682,20190328,   82,    0
114682,20190329,  103,    0
114682,20190330,  101,    0
114682,20190331,   45,    0
114682,20190401,   62,    0
114682,20190402,   99,    0
114682,20190403,   68,    0
114682,20190404,   85,    0
114682,20190405,   41,    0
114682,20190406,   71,    0
114682,20190407,   36,    0
114682,20190408,   33,    0
114682,20190409,   40,    0
114682,20190410,   59,    0
114682,20190411,   49,    0
114682,20190412,   49,    0
114682,20190413,   52,    0
114682,20190414,   64,    0
114682,20190415,   56,    0
114682,20190416,   60,    0
114682,20190417,   52,    0
114682,20190418,   62,    0
114682,20190419,   34,    0
114682,20190420,   50,    0
114682,20190421,   61,    0
114682,20190422,   52,    0
114682,20190423,   30,    0
114682,20190424,   40,    0
114682,20190425,   19,    0
114682,20190426,   27,    0
114682,20190427,   80,    0
114682,20190428,   22,    0
114682,20190429,   16,    0
114682,20190430,   27,    0
114682,20190501,   86,    0
114682,20190502,  117,    0
114682,20190503,  115,    0
114682,20190504,   98,    0
114682,20190505,   89,    0
114682,20190506,   61,    0
114682,20190507,   79,    0
114682,20190508,   91,    0
114682,20190509,   87,    0
114682,20190510,   94,    0
114682,20190511,  102,    0
114682,20190512,   62,    0
114682,20190513,   62,    0
114682,20190514,   20,    0
114682,20190515,   30,    0
114682,20190516,   36,    0
114682,20190517,   17,    0
114682,20190518,   29,    0
114682,20190519,   43,    0
114682,20190520,   48,    0
114682,20190521,   43,    0
114682,20190522,   31,    0
114682,20190523,   30,    0
114682,20190524,   37,    0
114682,20190525,   59,    0
114682,20190526,   86,    0
114682,20190527,  132,    0
114682,20190528,  151,    0
114682,20190529,  106,    0
114682,20190530,  136,    0
114682,20190531,  104,    0
114682,20190601,   88,    0
114682,20190602,   57,    0
114682,20190603,   41,    0
114682,20190604,   63,    0
114682,20190605,   57,    0
114682,20190606,   72,    0
114682,20190607,   88,    0
114682,20190608,   58,    0
114682,20190609,   52,    0
114682,20190610,   30,    0
114682,20190611,   45,    0
114682,20190612,   22,    0
114682,20190613,   24,    0
114682,20190614,   24,    0
114682,20190615,   22,    0
114682,20190616,   21,    0
114682,20190617,   17,    0
114682,20190618,   31,    0
114682,20190619,   42,    0
114682,20190620,   37,    0
114682,20190621,   12,    0
114682,20190622,   52,    0
114682,20190623,   29,    0
114682,20190624,   39,    0
114682,20190625,   64,    0
114682,20190626,   64,    0
114682,20190627,   28,    0
114682,20190628,   77,    0
114682,20190629,   89,    0
114682,20190630,   91,    0
114682,20190701,   96,    0
114682,20190702,  109,    0
114682,20190703,   90,    0
114682,20190704,   40,    0
114682,20190705,   96,    0
114682,20190706,   54,    0
114682,20190707,   49,    0
114682,20190708,   24,    0
114682,20190709,   19,    0
114682,20190710,   22,    0
114682,20190711,   27,    0
114682,20190712,   22,    0
114682,20190713,   27,    0
114682,20190714,   26,    0
114682,20190715,   18,    0
114682,20190716,   29,    0
114682,20190717,   24,    0
114682,20190718,   20,    0
114682,20190719,   24,    0
114682,20190720,   38,    0
114682,20190721,   18,    0
114682,20190722,   27,    0
114682,20190723,   67,    0
114682,20190724,   51,    0
114682,20190725,   54,    0
114682,20190726,   17,    0
114682,20190727,   32,    0
114682,20190728,   28,    0
114682,20190729,   25,    0
114682,20190730,   28,    0
114682,20190731,   24,    0
114682,20190801,   20,    0
114682,20190802,   31,    0
114682,20190803,   43,    0
114682,20190804,   89,    0
114682,20190805,   50,    0
114682,20190806,   95,    0
114682,20190807,   75,    0
114682,20190808,   54,    0
114682,20190809,   59,    0
114682,20190810,   93,    0
114682,20190811,  112,    0
114682,20190812,   63,    0
114682,20190813,   66,    0
114682,20190814,   43,    0
114682,20190815,   34,    0
114682,20190816,   71,    0
114682,20190817,   38,    0
114682,20190818,   78,    0
114682,20190819,   81,    0
114682,20190820,   70,    0
114682,20190821,   28,    0
114682,20190822,   28,    0
114682,20190823,   27,    0
114682,20190824,   46,    0
114682,20190825,   55,    0
114682,20190826,   56,    0
114682,20190827,   78,    0
114682,20190828,   49,    0
114682,20190829,   33,    0
114682,20190830,   50,    0
114682,20190831,   36,    0
114682,20190901,   98,    0
114682,20190902,  151,    0
114682,20190903,  110,    0
114682,20190904,   92,    0
114682,20190905,   52,    0
114682,20190906,   44,    0
114682,20190907,   66,    0
114682,20190908,   30,    0
114682,20190909,   17,    0
114682,20190910,   34,    0
114682,20190911,   98,    0
114682,20190912,   89,    0
114682,20190913,   71,    0
114682,20190914,   34,    0
114682,20190915,   30,    0
114682,20190916,   46,    0
114682,20190917,   88,    0
114682,20190918,   48,    0
114682,20190919,   42,    0
114682,20190920,   49,    0
114682,20190921,   61,    0
114682,20190922,   63,    0
114682,20190923,   51,    0
114682,20190924,   50,    0
114682,20190925,   44,    0
114682,20190926,   32,    0
114682,20190927,   72,    0
114682,20190928,   81,    0
114682,20190929,   89,    0
114682,20190930,   91,    0
114682,20191001,   63,    0
114682,20191002,   18,    0
114682,20191003,   35,    0
114682,20191004,   37,    0
114682,20191005,   78,    0
114682,20191006,   79,    0
114682,20191007,   68,    0
114682,20191008,   89,    0
114682,20191009,   77,    0
114682,20191010,   58,    0
114682,20191011,   84,    0
114682,20191012,   44,    0
114682,20191013,   34,    0
114682,20191014,   38,    0
114682,20191015,   20,    0
114682,20191016,   16,    0
114682,20191017,   70,    0
114682,20191018,   33,    0
114682,20191019,   50,    0
114682,20191020,   71,    0
114682,20191021,  116,    0
114682,20191022,  131,    0
114682,20191023,   97,    0
114682,20191024,  126,    0
114682,20191025,   56,    0
114682,20191026,   47,    0
114682,20191027,   86,    0
114682,20191028,   26,    0
114682,20191029,   63,    0
114682,20191030,  102,    0
114682,20191031,   40,    0
114682,20191101,   36,    0
114682,20191102,   34,    0
114682,20191103,   64,    0
114682,20191104,   83,    0
114682,20191105,   61,    0
114682,20191106,   24,    0
114682,20191107,   29,    0
114682,20191108,   42,    0
114682,20191109,   25,    0
114682,20191110,   41,    0
114682,20191111,   21,    0
114682,20191112,   14,    0
114682,20191113,   59,    0
114682,20191114,  109,    0
114682,20191115,   69,    0
114682,20191116,  106,    0
114682,20191117,   53,    0
114682,20191118,   57,    0
114682,20191119,   20,    0
114682,20191120,   34,    0
114682,20191121,   11,    0
114682,20191122,   20,    0
114682,20191123,   39,    0
114682,20191124,   55,    0
114682,20191125,   52,    0
114682,20191126,   52,    0
114682,20191127,  108,    0
114682,20191128,  102,    0
114682,20191129,   81,    0
114682,20191130,   33,    0
114682,20191201,   37,    0
114682,20191202,   70,    0
114682,20191203,   37,    0
114682,20191204,   61,    0
114682,20191205,  140,    0
114682,20191206,  118,    0
114682,20191207,  103,    0
114682,20191208,   96,    0
114682,20191209,   41,    0
114682,20191210,  132,    0
114682,20191211,  156,    0
114682,20191212,  190,    0
114682,20191213,  131,    0
114682,20191214,   56,    0
114682,20191215,  116,    0
114682,20191216,  166,    0
114682,20191217,  156,    0
114682,20191218,  130,    0
114682,20191219,   87,    0
114682,20191220,   48,    0
114682,20191221,   78,    0
114682,20191222,  132,    0
114682,20191223,   85,    0
114682,20191224,   42,    0
114682,20191225,   64,    0
114682,20191226,   66,    0
114682,20191227,   62,    0
114682,20191228,  127,    0
114682,20191229,   71,    0
114682,20191230,   54,    0
114682,20191231,   32,    0
114682,20200101,   51,    0
114682,20200102,  118,    0
114682,20200103,  171,    0
114682,20200104,   70,    0
114682,20200105,   66,    0
114682,20200106,   74,    0
114682,20200107,   82,    0
114682,20200108,  114,    0
114682,20200109,   66,    0
114682,20200110,   52,    0
114682,20200111,  152,    0
114682,20200112,  145,    0
114682,20200113,  154,    0
114682,20200114,  144,    0
114682,20200115,  170,    0
114682,20200116,  108,    0
114682,20200117,  116,    0
114682,20200118,   84,    0
114682,20200119,   91,    0
114682,20200120,  110,    0
114682,20200121,   94,    0
114682,20200122,   80,    0
114682,20200123,   92,    0
114682,20200124,   83,    0
114682,20200125,   63,    0
114682,20200126,  157,    0
114682,20200127,  107,    0
114682,20200128,   57,    0
114682,20200129,   29,    0
114682,20200130,   58,    0
114682,20200131,   97,    0
114682,20200201,  116,    0
114682,20200202,   67,    0
114682,20200203,   73,    0
114682,20200204,   77,    0
114682,20200205,   54,    0
114682,20200206,   96,    0
114682,20200207,   80,    0
114682,20200208,   56,    0
114682,20200209,   91,    0
114682,20200210,  107,    0
114682,20200211,  138,    0
114682,20200212,  108,    0
114682,20200213,   96,    0
114682,20200214,   80,    0
114682,20200215,  111,    0
114682,20200216,  135,    0
114682,20200217,  157,    0
114682,20200218,   83,    0
114682,20200219,   24,    0
114682,20200220,  106,    0
114682,20200221,  171,    0
114682,20200222,  113,    0
114682,20200223,   68,    0
114682,20200224,   49,    0
114682,20200225,  100,    0
114682,20200226,  109,    0
114682,20200227,   88,    0
114682,20200228,   63,    0
114682,20200229,  103,    0
114682,20200301,  103,    0
114682,20200302,   55,    0
114682,20200303,   80,    0
114682,20200304,   44,    0
114682,20200305,   63,    0
114682,20200306,  124,    0
114682,20200307,   70,    0
114682,20200308,  130,    0
114682,20200309,  116,    0
114682,20200310,   41,    0
114682,20200311,   99,    0
114682,20200312,   96,    0
114682,20200313,   56,    0
114682,20200314,   57,    0
114682,20200315,   64,    0
114682,20200316,   84,    0
114682,20200317,  128,    0
114682,20200318,   89,    0
114682,20200319,   50,    0
114682,20200320,   30,    0
114682,20200321,   71,    0
114682,20200322,   66,    0
114682,20200323,   85,    0
114682,20200324,   85,    0
114682,20200325,   27,    0
114682,20200326,   39,    0
114682,20200327,   97,    0
114682,20200328,   45,    0
114682,20200329,   42,    0
114682,20200330,  109,    0
114682,20200331,  115,    0
114682,20200401,   94,    0
114682,20200402,  108,    0
114682,20200403,  137,    0
114682,20200404,   90,    0
114682,20200405,   93,    0
114682,20200406,  132,    0
114682,20200407,   83,    0
114682,20200408,  112,    0
114682,20200409,   29,    0
114682,20200410,   71,    0
114682,20200411,   89,    0
114682,20200412,   60,    0
114682,20200413,  119,    0
114682,20200414,  101,    0
114682,20200415,   86,    0
114682,20200416,   55,    0
114682,20200417,  107,    0
114682,20200418,   68,    0
114682,20200419,   91,    0
114682,20200420,   25,    0
114682,20200421,   22,    0
114682,20200422,   32,    0
114682,20200423,   46,    0
114682,20200424,   33,    0
114682,20200425,   78,    0
114682,20200426,   24,    0
114682,20200427,   36,    0
114682,20200428,   26,    0
114682,20200429,   34,    0
901001,20200430,   72,   -9
114682,20200501,   67,    0
114682,20200502,   57,    0
114682,20200503,   29,    0
114682,20200504,   97,    0
114682,20200505,   82,    0
114682,20200506,   77,    0
114682,20200507,   51,    0
114682,20200508,   91,    0
114682,20200509,  117,    0
114682,20200510,   84,    0
114682,20200511,  111,    0
114682,20200512,   74,    0
114682,20200513,   84,    0
114682,20200514,   68,    0
114682,20200515,  138,    0
114682,20200516,  125,    0
114682,20200517,   97,    0
114682,20200518,   51,    0
114682,20200519,   86,    0
114682,20200520,   37,    0
114682,20200521,   57,    0
114682,20200522,   22,    0
114682,20200523,   98,    0
114682,20200524,   85,    0
114682,20200525,   42,    0
114682,20200526,   32,    0
114682,20200527,   61,    0
114682,20200528,   64,    0
114682,20200529,   37,    0
114682,20200530,   52,    0
114682,20200531,   26,    0
114682,20200601,   53,    0
114682,20200602,   88,    0
114682,20200603,   26,    0
114682,20200604,   70,    0
114682,20200605,   89,    0
114682,20200606,  117,    0
114682,20200607,  101,    0
114682,20200608,   37,    0
114682,20200609,   30,    0
114682,20200610,   20,    0
114682,20200611,   59,    0
114682,20200612,   60,    0
114682,20200613,   78,    0
114682,20200614,   60,    0
114682,20200615,   34,    0
114682,20200616,   40,    0
114682,20200617,   76,    0
114682,20200618,   24,    0
114682,20200619,   38,    0
114682,20200620,   25,    0
114682,20200621,   21,    0
114682,20200622,   19,    0
114682,20200623,   44,    0
114682,20200624,   45,    0
114682,20200625,   28,    0
114682,20200626,   28,    0
114682,20200627,   46,    0
114682,20200628,   48,    0
114682,20200629,   60,    0
114682,20200630,  120,    0
114682,20200701,  118,    0
114682,20200702,   56,    0
114682,20200703,   27,    0
114682,20200704,   70,    0
114682,20200705,  100,    0
114682,20200706,  124,    0
114682,20200707,  119,    0
114682,20200708,   98,    0
114682,20200709,  104,    0
114682,20200710,  122,    0
114682,20200711,  121,    0
114682,20200712,   30,    0
114682,20200713,   38,    0
114682,20200714,   29,    0
114682,20200715,   14,    0
114682,20200716,   56,    0
114682,20200717,   57,    0
114682,20200718,   41,    0
114682,20200719,   60,    0
114682,20200720,  119,    0
114682,20200721,  118,    0
114682,20200722,   58,    0
114682,20200723,   27,    0
114682,20200724,   47,    0
114682,20200725,  103,    0
114682,20200726,   95,    0
114682,20200727,   28,    0
114682,20200728,   88,    0
114682,20200729,   19,    0
114682,20200730,   48,    0
114682,20200731,   46,    0
114682,20200801,   69,    0
114682,20200802,   20,    0
114682,20200803,   18,    0
114682,20200804,   19,    0
114682,20200805,   21,    0
114682,20200806,   34,    0
114682,20200807,   56,    0
114682,20200808,   57,    0
114682,20200809,   40,    0
114682,20200810,   52,    0
114682,20200811,   48,    0
114682,20200812,   41,    0
114682,20200813,   50,    0
114682,20200814,  112,    0
114682,20200815,  101,    0
114682,20200816,   49,    0
114682,20200817,   45,    0
114682,20200818,   95,    0
114682,20200819,   80,    0
114682,20200820,   44,    0
114682,20200821,   48,    0
114682,20200822,   91,    0
114682,20200823,  110,    0
114682,20200824,   97,    0
114682,20200825,   24,    0
114682,20200826,   41,    0
114682,20200827,   30,    0
114682,20200828,   38,    0
114682,20200829,   70,    0
114682,20200830,   68,    0
114682,20200831,   47,    0
114682,20200901,   41,    0
114682,20200902,   30,    0
114682,20200903,  141,    0
114682,20200904,  136,    0
114682,20200905,  108,    0
114682,20200906,   32,    0
114682,20200907,   95,    0
114682,20200908,   87,    0
114682,20200909,  137,    0
114682,20200910,   77,    0
114682,20200911,   72,    0
114682,20200912,  140,    0
114682,20200913,  129,    0
114682,20200914,   73,    0
114682,20200915,   37,    0
114682,20200916,   65,    0
114682,20200917,   69,    0
114682,20200918,   46,    0
114682,20200919,   43,    0
114682,20200920,   51,    0
114682,20200921,  109,    0
114682,20200922,   76,    0
114682,20200923,  107,    0
114682,20200924,   91,    0
114682,20200925,   53,    0
114682,20200926,   59,    0
114682,20200927,   70,    0
114682,20200928,   55,    0
114682,20200929,   80,    0
114682,20200930,   60,    0
114682,20201001,   88,    0
114682,20201002,   31,    0
114682,20201003,   31,    0
114682,20201004,   30,    0
114682,20201005,   24,    0
114682,20201006,   40,    0
114682,20201007,   40,    0
114682,20201008,  139,    0
114682,20201009,  148,    0
114682,20201010,   91,    0
114682,20201011,   33,    0
114682,20201012,   51,    0
114682,20201013,   43,    0
114682,20201014,   10,    0
114682,20201015,   52,    0
114682,20201016,  108,    0
114682,20201017,   71,    0
114682,20201018,   38,    0
114682,20201019,   47,    0
114682,20201020,   45,    0
114682,20201021,   16,    0
114682,20201022,   31,    0
114682,20201023,   29,    0
114682,20201024,   61,    0
114682,20201025,   81,    0
114682,20201026,   97,    0
114682,20201027,   82,    0
114682,20201028,   82,    0
114682,20201029,   56,    0
114682,20201030,   98,    0
114682,20201031,   71,    0
114682,20201101,  110,    0
114682,20201102,   68,    0
114682,20201103,   79,    0
114682,20201104,   94,    0
114682,20201105,   79,    0
114682,20201106,   59,    0
114682,20201107,   39,    0
114682,20201108,   93,    0
114682,20201109,   56,    0
114682,20201110,   45,    0
114682,20201111,   90,    0
114682,20201112,   25,    0
114682,20201113,   55,    0
114682,20201114,   84,    0
114682,20201115,   74,    0
114682,20201116,   70,    0
114682,20201117,  139,    0
114682,20201118,  104,    0
114682,20201119,   41,    0
114682,20201120,   47,    0
114682,20201121,  133,    0
114682,20201122,   69,    0
114682,20201123,   28,    0
114682,20201124,   76,    0
114682,20201125,   35,    0
114682,20201126,  111,    0
114682,20201127,  122,    0
114682,20201128,  106,    0
114682,20201129,   71,    0
114682,20201130,   48,    0
114682,20201201,   95,    0
114682,20201202,  147,    0
114682,20201203,  194,    0
114682,20201204,   95,    0
114682,20201205,   57,    0
114682,20201206,   77,    0
114682,20201207,   20,    0
114682,20201208,   36,    0
114682,20201209,   15,    0
114682,20201210,   65,    0
114682,20201211,   16,    0
114682,20201212,   30,    0
114682,20201213,   33,    0
114682,20201214,   41,    0
114682,20201215,   46,    0
114682,20201216,   63,    0
114682,20201217,   60,    0
114682,20201218,  102,    0
114682,20201219,  137,    0
114682,20201220,  151,    0
114682,20201221,  163,    0
114682,20201222,  103,    0
114682,20201223,   93,    0
114682,20201224,   48,    0
114682,20201225,   84,    0
114682,20201226,   76,    0
114682,20201227,  130,    0
114682,20201228,  150,    0
114682,20201229,  154,    0
114682,20201230,  133,    0
114682,20201231,  128,    0
114682,20210101,   56,    0
114682,20210102,   65,    0
114682,20210103,   63,    0
114682,20210104,  119,    0
114682,20210105,   66,    0
114682,20210106,   88,    0
114682,20210107,  107,    0
114682,20210108,   91,    0
114682,20210109,   45,    0
114682,20210110,   89,    0
114682,20210111,   76,    0
114682,20210112,   39,    0
114682,20210113,   37,    0
114682,20210114,   48,    0
114682,20210115,   33,    0
114682,20210116,   20,    0
114682,20210117,   33,    0
114682,20210118,   63,    0
114682,20210119,   99,    0
114682,20210120,   93,    0
114682,20210121,  120,    0
114682,20210122,  173,    0
114682,20210123,  171,    0
114682,20210124,  144,    0
114682,20210125,  152,    0
114682,20210126,  120,    0
